Date,Open,High,Low,Close,AdjClose,Volume,Predicted
2023-06-27,417.390015,420.880005,411.5,417.079987,417.079987,4818100,0
2023-06-28,423.100006,437.290009,422.890015,429.839996,429.839996,8811300,0
2023-06-29,434.329987,437.850006,426.149994,428.23999,428.23999,4932300,0
2023-06-30,431.100006,444.119995,431.100006,440.48999,440.48999,7342000,0
2023-07-03,439.76001,441.549988,431.619995,441.440002,441.440002,3733200,0
2023-07-05,444.910004,450.970001,439.619995,445.899994,445.899994,6869500,0
2023-07-06,440.0,442.799988,430.720001,438.839996,438.839996,4938800,0
2023-07-07,438.600006,442.329987,435.839996,438.100006,438.100006,4160100,0
2023-07-10,438.519989,444.410004,436.820007,441.709991,441.709991,4251700,0
2023-07-11,438.649994,440.799988,431.040009,440.209991,440.209991,4574600,0
2023-07-12,444.549988,445.410004,437.75,444.049988,444.049988,5731700,0
2023-07-13,447.0,451.670013,441.179993,450.380005,450.380005,6157500,0
2023-07-14,452.790009,456.480011,439.700012,441.910004,441.910004,7184900,0
2023-07-17,445.570007,456.679993,445.109985,450.049988,450.049988,6891700,0
2023-07-18,451.0,478.149994,448.779999,474.799988,474.799988,13196900,0
2023-07-19,476.859985,485.0,470.0,477.589996,477.589996,20996500,0
2023-07-20,447.0,448.5,432.0,437.420013,437.420013,23989700,0
2023-07-21,437.369995,438.23999,423.190002,427.5,427.5,17303700,0
2023-07-24,425.0,428.640015,419.190002,428.369995,428.369995,8264400,0
2023-07-25,427.179993,430.880005,426.130005,427.700012,427.700012,4859800,0
2023-07-26,424.200012,425.26001,415.589996,422.670013,422.670013,6009200,0
2023-07-27,426.899994,427.519989,411.880005,413.170013,413.170013,6594500,0
2023-07-28,415.559998,427.470001,413.76001,425.779999,425.779999,6424200,0
2023-07-31,426.51001,439.130005,426.299988,438.970001,438.970001,6587600,0
2023-08-01,437.369995,445.25,431.399994,438.619995,438.619995,5711500,0
2023-08-02,435.230011,435.559998,426.559998,429.700012,429.700012,4912200,0
2023-08-03,427.799988,441.929993,427.190002,431.0,431.0,6243900,0
2023-08-04,433.059998,436.5,426.269989,431.600006,431.600006,5439700,0
2023-08-07,436.459991,441.109985,428.910004,440.76001,440.76001,4781300,0
2023-08-08,440.359985,443.570007,435.100006,438.299988,438.299988,3767200,0
2023-08-09,439.73999,440.619995,427.589996,428.899994,428.899994,3846600,0
2023-08-10,431.119995,438.119995,428.690002,429.980011,429.980011,5467600,0
2023-08-11,428.980011,430.630005,421.329987,421.660004,421.660004,3925200,0
2023-08-14,421.98999,428.850006,418.779999,427.779999,427.779999,3966000,0
2023-08-15,424.410004,429.119995,421.040009,423.700012,423.700012,3368000,0
2023-08-16,423.730011,424.51001,415.25,415.450012,415.450012,3967000,0
2023-08-17,415.0,415.23999,401.579987,403.0,403.0,6031500,0
2023-08-18,399.329987,406.519989,398.149994,404.529999,404.529999,4309200,0
2023-08-21,402.230011,409.609985,399.5,408.290009,408.290009,3861600,0
2023-08-22,409.0,415.73999,407.399994,413.170013,413.170013,3603300,0
2023-08-23,418.399994,437.019989,417.709991,427.549988,427.549988,8174700,0
2023-08-24,425.410004,427.589996,406.170013,406.929993,406.929993,5687800,0
2023-08-25,412.0,419.25,407.559998,416.029999,416.029999,5390900,0
2023-08-28,418.040009,419.829987,413.269989,418.059998,418.059998,2928600,0
2023-08-29,416.0,432.170013,414.5,429.98999,429.98999,4486700,0
2023-08-30,430.850006,438.160004,428.350006,434.670013,434.670013,3625400,0
2023-08-31,431.230011,437.149994,431.230011,433.679993,433.679993,3803000,0
2023-09-01,437.730011,445.5,435.929993,439.880005,439.880005,4792100,0
2023-09-05,438.390015,453.450012,438.0,448.679993,448.679993,6155900,0
2023-09-06,448.609985,451.390015,440.48999,445.76001,445.76001,3862300,0
2023-09-07,441.149994,444.600006,436.700012,443.140015,443.140015,2922700,0
2023-09-08,443.559998,446.809998,438.850006,442.799988,442.799988,2697500,0
2023-09-11,443.070007,449.890015,442.75,445.359985,445.359985,2913800,0
2023-09-12,442.850006,445.440002,434.119995,434.690002,434.690002,3124000,0
2023-09-13,435.5,438.399994,410.690002,412.23999,412.23999,11843000,0
2023-09-14,410.399994,411.390015,400.0,400.48999,400.48999,10709000,0
2023-09-15,401.0,404.700012,395.029999,396.940002,396.940002,9110700,0
2023-09-18,395.5,399.470001,392.600006,394.399994,394.399994,4704700,0
2023-09-19,392.839996,398.230011,390.25,396.200012,396.200012,4076800,0
2023-09-20,397.049988,397.98999,386.119995,386.299988,386.299988,3866600,0
2023-09-21,386.5,395.899994,383.420013,384.149994,384.149994,5547900,0
2023-09-22,385.0,386.880005,378.359985,379.809998,379.809998,3692800,0
2023-09-25,382.899994,386.619995,380.809998,384.799988,384.799988,3757300,0
2023-09-26,382.880005,384.559998,377.359985,379.25,379.25,4089400,0
2023-09-27,382.399994,384.220001,376.25,377.589996,377.589996,3843500,0
2023-09-28,375.600006,378.959991,371.100006,376.359985,376.359985,4369900,0
2023-09-29,380.0,382.579987,375.350006,377.600006,377.600006,4198700,0
2023-10-02,377.480011,384.809998,376.799988,380.329987,380.329987,3102100,0
2023-10-03,377.109985,394.899994,372.850006,376.75,376.75,8878100,0
2023-10-04,376.5,380.220001,373.579987,376.899994,376.899994,4303700,0
2023-10-05,378.01001,378.600006,367.23999,372.589996,372.589996,5034800,0
2023-10-06,368.429993,382.519989,367.769989,381.51001,381.51001,4773400,0
2023-10-09,378.049988,387.170013,377.76001,385.950012,385.950012,3299800,0
2023-10-10,385.579987,388.700012,372.25,373.320007,373.320007,7288900,0
2023-10-11,372.779999,377.809998,365.339996,365.929993,365.929993,9151400,0
2023-10-12,366.480011,368.829987,359.049988,361.200012,361.200012,7376100,0
2023-10-13,355.640015,358.929993,352.049988,355.679993,355.679993,6312600,0
2023-10-16,356.209991,363.079987,354.769989,360.820007,360.820007,5128900,0
2023-10-17,361.100006,362.700012,353.890015,355.720001,355.720001,5908400,0
2023-10-18,351.0,354.790009,344.730011,346.190002,346.190002,11429600,0
2023-10-19,404.73999,408.950012,392.26001,401.769989,401.769989,28074400,0
2023-10-20,405.630005,410.640015,398.01001,400.959991,400.959991,12768900,0
2023-10-23,403.320007,407.540009,398.519989,406.839996,406.839996,7390000,0
2023-10-24,409.679993,416.690002,408.390015,413.730011,413.730011,6459200,0
2023-10-25,416.019989,418.839996,410.109985,411.25,411.25,6299600,0
2023-10-26,411.420013,417.309998,401.540009,403.540009,403.540009,6849700,0
2023-10-27,406.420013,410.209991,395.619995,397.869995,397.869995,4997600,0
2023-10-30,402.350006,412.820007,399.410004,410.079987,410.079987,5317100,0
2023-10-31,409.23999,412.519989,404.630005,411.690002,411.690002,3877600,0
2023-11-01,414.769989,420.600006,414.179993,420.190002,420.190002,4806100,0
2023-11-02,421.170013,426.690002,417.100006,424.709991,424.709991,4476000,0
2023-11-03,428.76001,434.820007,425.529999,432.359985,432.359985,3664800,0
2023-11-06,434.380005,435.029999,429.609985,434.73999,434.73999,3003200,0
2023-11-07,436.179993,437.640015,431.0,434.609985,434.609985,3291100,0
2023-11-08,435.0,438.070007,433.679993,436.649994,436.649994,2356800,0
2023-11-09,438.029999,440.380005,434.350006,435.149994,435.149994,2735500,0
2023-11-10,437.480011,447.480011,435.51001,447.23999,447.23999,4440600,0
2023-11-13,447.25,448.429993,442.600006,444.619995,444.619995,2896100,0
2023-11-14,448.779999,454.079987,445.640015,448.649994,448.649994,4060900,0
2023-11-15,452.809998,462.75,452.450012,461.940002,461.940002,5035300,0
2023-11-16,463.0,467.279999,459.649994,466.950012,466.950012,3656000,0
2023-11-17,466.950012,467.649994,462.76001,465.910004,465.910004,2798500,0
2023-11-20,465.399994,476.76001,465.399994,474.470001,474.470001,3617600,0
2023-11-21,472.630005,477.019989,471.209991,474.950012,474.950012,2997700,0
2023-11-22,476.799988,482.700012,476.559998,478.0,478.0,2841600,0
2023-11-24,477.109985,480.399994,475.200012,479.559998,479.559998,1404700,0
2023-11-27,479.029999,482.0,475.350006,479.170013,479.170013,3625900,0
2023-11-28,478.109985,480.5,475.950012,479.0,479.0,2890200,0
2023-11-29,479.0,480.98999,474.48999,477.190002,477.190002,2855500,0
2023-11-30,475.309998,478.589996,470.420013,473.970001,473.970001,4287300,0
2023-12-01,473.170013,475.230011,464.600006,465.73999,465.73999,4338100,0
2023-12-04,460.98999,461.200012,451.200012,453.899994,453.899994,5157700,0
2023-12-05,450.700012,456.390015,449.579987,455.149994,455.149994,3380700,0
2023-12-06,460.0,460.5,445.730011,446.730011,446.730011,4178800,0
2023-12-07,450.850006,452.890015,448.320007,452.0,452.0,3506700,0
2023-12-08,450.76001,455.5,450.76001,453.76001,453.76001,3456100,0
2023-12-11,459.359985,470.649994,457.209991,459.890015,459.890015,4929700,0
2023-12-12,465.230011,465.609985,459.200012,463.0,463.0,3302700,0
2023-12-13,461.980011,481.25,461.980011,479.980011,479.980011,5820200,0
2023-12-14,480.359985,480.76001,464.76001,469.829987,469.829987,5176400,0
2023-12-15,467.299988,473.0,467.299988,472.059998,472.059998,7838300,0
2023-12-18,476.299988,492.040009,475.100006,486.119995,486.119995,6410700,0
2023-12-19,488.399994,496.140015,484.059998,495.019989,495.019989,3849000,0
2023-12-20,492.0,500.890015,488.390015,489.269989,489.269989,4563700,0
2023-12-21,492.660004,494.399994,486.769989,491.609985,491.609985,2756200,0
2023-12-22,494.0,496.019989,485.450012,486.76001,486.76001,2701100,0
2023-12-26,489.390015,491.480011,486.380005,491.190002,491.190002,2034500,0
2023-12-27,491.23999,494.019989,489.25,491.790009,491.790009,2561300,0
2023-12-28,492.0,492.890015,489.070007,490.51001,490.51001,1710500,0
2023-12-29,490.369995,492.230011,481.940002,486.880005,486.880005,2739500,0
